,# YTID, start_seconds, end_seconds, positive_labels,label_count,label_names
8640,NJchF82sxjM,60.0,70.0,"/m/03qtwd,/m/053hz1,/t/dd00135",3,Crowd|Cheering|Children shouting
8641,NJw1ymMGC7g,160.0,170.0,/m/05_wcq,1,"Bird flight, flapping wings"
8642,NKDBwJIwWoU,30.0,40.0,"/m/0342h,/m/04rlf,/m/04szw,/m/05lls,/m/0fx80y",5,Guitar|Music|Musical instrument|Opera|Plucked string instrument
8643,NKMN9rU1x-A,290.0,300.0,"/m/014yck,/m/07yv9,/m/0cmf2,/m/0k5j",4,"Aircraft engine|Vehicle|Fixed-wing aircraft, airplane|Aircraft"
8644,NKPz3-l5AP4,30.0,40.0,/m/07pn_8q,1,Chopping (food)
8645,NKfyi7q0JNU,30.0,40.0,"/m/01z5f,/m/05tny_,/m/068hy,/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0ghcn6,/m/0jbk",8,"Canidae, dogs, wolves|Bark|Domestic animals, pets|Bow-wow|Speech|Dog|Growling|Animal"
8646,NKvL6apPfhw,0.0,10.0,"/m/07r_80w,/m/09d5_",2,Hoot|Owl
8647,NLEXIvR7Su0,170.0,180.0,"/m/07qlf79,/m/09x0r,/t/dd00125",3,"Spray|Speech|Inside, small room"
8648,NLF7fxBO2_g,30.0,40.0,"/m/02z32qm,/m/04rlf",2,Fusillade|Music
8649,NLKSU4J1asA,10.0,20.0,/m/07sx8x_,1,Squawk
8650,NM-54_fq4Ng,90.0,100.0,/m/07pjjrj,1,"Smash, crash"
8651,NMMt-L_CVBI,30.0,40.0,"/m/01s0vc,/m/09x0r",2,Zipper (clothing)|Speech
8652,NMSJHtmQLQM,30.0,40.0,"/m/018w8,/m/07pqc89,/m/09x0r",3,"Basketball bounce|Trickle, dribble|Speech"
8653,NMVPs3h0hNw,110.0,120.0,"/m/01m4t,/m/04rlf,/m/09x0r",3,Printer|Music|Speech
8654,NMgz6MCWFx4,30.0,40.0,"/m/04rlf,/m/07q7njn,/m/09x0r",3,"Music|Chink, clink|Speech"
8655,NMpmYjYrJDk,380.0,390.0,"/m/015lz1,/m/02fxyj,/m/03qtwd,/m/04rlf",4,Singing|Humming|Crowd|Music
8656,NMqSBlEq14Q,30.0,40.0,"/m/012f08,/m/07yv9,/m/0btp2,/m/0k4j,/t/dd00066",5,"Motor vehicle (road)|Vehicle|Traffic noise, roadway noise|Car|Medium engine (mid frequency)"
8657,NN7dCwbDDJ0,30.0,40.0,"/m/01s0ps,/m/05148p4,/m/05r5c",3,Electric piano|Keyboard (musical)|Piano
8658,NNVX7W4hQmA,30.0,40.0,"/m/025rv6n,/m/0dbvp",2,Fowl|Goose
8659,NNconY31dlU,40.0,50.0,"/m/01kcd,/m/07gql",2,Brass instrument|Trumpet
8660,NNeEzTVATHg,30.0,40.0,"/m/04rlf,/m/0g293,/m/0ln16,/t/dd00032",4,Music|Music of Latin America|Salsa music|Funny music
8661,NNlWhUTKqI0,30.0,40.0,"/m/04rlf,/m/07pkxdp,/m/0l14jd,/m/0z9c",4,Music|Lullaby|Choir|A capella
8662,NOZsDTFLm7M,0.0,9.0,"/m/05x_td,/m/0912c9",2,"Air horn, truck horn|Vehicle horn, car horn, honking"
8663,NOvaHY34-9U,90.0,100.0,"/m/032n05,/m/04rlf,/m/09x0r",3,Whale vocalization|Music|Speech
8664,NPXZIqxKvXA,30.0,40.0,"/m/02bxd,/m/04rlf",2,Didgeridoo|Music
8665,NPYcq7sx6-w,160.0,170.0,"/m/0192l,/m/085jw",2,"Bagpipes|Wind instrument, woodwind instrument"
8666,NPgpWmJD4OM,30.0,40.0,"/m/01lyv,/m/04rlf",2,Country|Music
8667,NQ2Ana9K7m0,340.0,350.0,/m/06bz3,1,Radio
8668,NQ6KHDqUyDA,270.0,280.0,"/m/04zjc,/m/07hvw1,/m/07qwyj0,/m/09x0r",4,Machine gun|Field recording|Rustle|Speech
8669,NQChT7upxKU,80.0,90.0,/m/07rbp7_,1,Whip
8670,NQDig7KAhlo,70.0,80.0,/m/027m70_,1,Jingle bell
8671,NQM5nygVn2w,210.0,220.0,"/m/015jpf,/m/04rlf,/m/09x0r",3,Dial tone|Music|Speech
8672,NQMQulmyvm8,18.0,28.0,"/m/07s0dtb,/m/09x0r",2,Gasp|Speech
8673,NR26uoC2PUY,30.0,40.0,"/m/04rlf,/m/05rwpb",2,Music|Independent music
8674,NRBvMYc2RYo,30.0,40.0,/m/03v3yw,1,Keys jangling
8675,NRFNKTnDYZo,0.0,10.0,"/m/07q7njn,/m/09x0r",2,"Chink, clink|Speech"
8676,NRJw5ZZMBnw,30.0,40.0,"/m/01yg9g,/m/02mk9,/m/07pb8fc,/m/07yv9,/m/09x0r",5,Lawn mower|Engine|Idling|Vehicle|Speech
8677,NRa8ZJfoPl8,60.0,70.0,"/m/04rlf,/m/07c52,/m/09x0r,/m/0fqfqc",4,Music|Television|Speech|Drawer open or close
8678,NSKtR4yw68U,30.0,40.0,"/m/04rlf,/m/05w3f",2,Music|Psychedelic rock
8679,NSYSX_7fwag,30.0,40.0,"/m/01280g,/m/04cvmfc,/m/06_y0by,/m/0cdnk,/m/0ghcn6,/m/0jbk",6,"Wild animals|Roar|Environmental noise|Roaring cats (lions, tigers)|Growling|Animal"
8680,NSbXOm-dmxs,170.0,180.0,"/m/07rrlb6,/m/09x0r",2,"Splash, splatter|Speech"
8681,NSeNs6bXjpQ,320.0,330.0,/m/03q5_w,1,"Burping, eructation"
8682,NSnAJ6JgcFM,15.0,25.0,/m/07r67yg,1,Ding-dong
8683,NSvIgJUb8wo,0.0,2.0,/m/07rbp7_,1,Whip
8684,NTM-ie6SPFk,30.0,40.0,/m/03v3yw,1,Keys jangling
8685,NTo1v7tD5mo,210.0,220.0,"/m/07qh7jl,/t/dd00077",2,Creak|Mechanisms
8686,NTyKi3QGd4k,90.0,100.0,"/m/013y1f,/m/03xq_f",2,Organ|Electronic organ
8687,NU0H7GU_qYo,30.0,40.0,"/m/085jw,/m/0l14l2",2,"Wind instrument, woodwind instrument|Shofar"
8688,NU0MF8pwktg,80.0,90.0,"/m/015lz1,/m/04rlf,/m/0dls3",3,Singing|Music|Grunge
8689,NU7ZYfU8SGc,30.0,40.0,"/m/07qv4k0,/m/07s2xch,/m/09x0r",3,Scrape|Groan|Speech
8690,NUFypHg_WCg,60.0,70.0,/m/02z32qm,1,Fusillade
8691,NUVGVpQP0dk,30.0,40.0,/m/03cczk,1,"Chewing, mastication"
8692,NUWizS51mP8,580.0,590.0,"/m/09x0r,/m/0cj0r",2,Speech|Pink noise
8693,NUzNaWxhaX0,440.0,450.0,"/m/07yv9,/m/096m7z",2,Vehicle|Noise
8694,NV5_gB_6VLE,5.0,15.0,"/m/04rlf,/m/07qdb04,/m/09ddx,/m/09x0r",4,Music|Quack|Duck|Speech
8695,NVGscIW8Yuc,10.0,20.0,/m/07qfr4h,1,"Hubbub, speech noise, speech babble"
8696,NVJMCAwAYL4,0.0,10.0,"/m/04rlf,/m/07pt_g0",2,Music|Pulse
8697,NVRqUgMrvwk,1.0,11.0,/m/07qwyj0,1,Rustle
8698,NVTJVKF_ZTw,30.0,40.0,"/m/07rjzl8,/m/09x0r",2,Slam|Speech
8699,NV_1dtkxfrM,30.0,40.0,"/m/04rlf,/m/06j6l,/m/09x0r,/t/dd00034",4,Music|Rhythm and blues|Speech|Tender music
8700,NVwzCpt6038,240.0,250.0,/m/07qwyj0,1,Rustle
8701,NWL-P08eM-U,30.0,40.0,"/m/0145m,/m/0164x2,/m/04rlf,/m/06bxc,/m/06j6l,/m/0glt670",6,Afrobeat|Music of Africa|Music|Rapping|Rhythm and blues|Hip hop music
8702,NWSPfogY_Ms,570.0,580.0,"/m/01qbl,/m/03qtq",2,Cymbal|Hi-hat
8703,NWiIxxkld1U,4.0,14.0,"/m/07rv9rh,/m/0jbk",2,Clip-clop|Animal
8704,NWuajo8_eUY,120.0,130.0,"/m/07qnq_y,/m/09x0r",2,"Thump, thud|Speech"
8705,NWzLu1xRyK4,0.0,10.0,"/m/06mb1,/m/0jb2l,/m/0ngt1",3,Rain|Thunderstorm|Thunder
8706,NXWZm-WE3w0,60.0,70.0,"/m/03vt0,/m/09f96,/m/0h2mp",3,"Insect|Mosquito|Fly, housefly"
8707,NXZS5FiPhA4,210.0,220.0,"/m/0261r1,/m/04rlf,/m/09x0r",3,Babbling|Music|Speech
8708,NXdKuYnXoaE,30.0,40.0,"/m/04rlf,/m/06cqb,/m/0m0jc",3,Music|Reggae|Electronica
8709,NXeVBvS5cxQ,30.0,40.0,"/m/01m2v,/m/0316dw",2,Computer keyboard|Typing
8710,NY1zBHjxxc4,140.0,150.0,"/m/01xq0k1,/m/0239kh,/m/07rpkh9,/m/0ch8v",4,"Cattle, bovinae|Cowbell|Moo|Livestock, farm animals, working animals"
8711,NYKrP5HnEC8,30.0,40.0,/m/0mbct,1,Gong
8712,NYLC8nOobS8,30.0,40.0,"/m/01s0vc,/m/09x0r",2,Zipper (clothing)|Speech
8713,NYwkD6B50kc,240.0,250.0,/m/0chx_,1,White noise
8714,NZH_tmf9kRM,0.0,10.0,"/m/07pqc89,/m/07rc7d9,/m/0bt9lr,/m/0jbk",4,"Trickle, dribble|Bow-wow|Dog|Animal"
8715,NZMsQG4Zx7I,50.0,60.0,"/m/0195fx,/m/01g50p,/m/0284vy3,/m/06d_3,/m/07jdr,/m/07rwm0c",6,"Subway, metro, underground|Railroad car, train wagon|Train horn|Rail transport|Train|Clickety-clack"
8716,NZW7IRJbFqI,40.0,50.0,/m/07qw_06,1,"Wail, moan"
8717,NZflf6XOheU,23.0,33.0,"/m/04rlf,/m/07r660_,/m/09x0r",3,Music|Giggle|Speech
8718,NZmN-re_CCQ,70.0,80.0,"/m/015vgc,/m/01c194,/m/074ft",3,Carnatic music|Mantra|Song
8719,N_41Y2vH6eA,0.0,10.0,"/m/028v0c,/m/04rlf,/m/07q6cd_",3,Silence|Music|Squeak
8720,N_BXf0n_Ygk,380.0,390.0,"/m/07pp8cl,/m/09x0r,/t/dd00126",3,"Telephone bell ringing|Speech|Inside, large room or hall"
8721,N_LKZjw9DLk,60.0,70.0,"/m/015lz1,/m/04rlf,/m/074ft,/m/07brj,/m/0dq0md",5,Singing|Music|Song|Tambourine|Music of Bollywood
8722,N_NCQdSQ0eA,220.0,230.0,"/m/01jt3m,/m/0838f",2,Toilet flush|Water
8723,N_QbmkVdNSc,12.0,22.0,/m/01y3hg,1,"Smoke detector, smoke alarm"
8724,N_R8C0Qfp30,290.0,300.0,/m/01wy6,1,Clarinet
8725,N_SfsmGcK4w,60.0,70.0,"/m/01z47d,/m/04rlf",2,Busy signal|Music
8726,N_Wx35sNqdM,80.0,90.0,"/m/04rlf,/t/dd00031",2,Music|Happy music
8727,N_aXzaUNNdM,40.0,50.0,"/m/015jpf,/m/04rlf,/m/09x0r",3,Dial tone|Music|Speech
8728,N_bWjtccFg0,20.0,30.0,"/m/068hy,/m/0bt9lr,/m/0ghcn6,/m/0jbk",4,"Domestic animals, pets|Dog|Growling|Animal"
8729,N_hNXhy3xp0,30.0,40.0,"/m/01z7dr,/m/04rlf,/m/0l14gg,/m/0l14qv",4,Video game music|Music|Soundtrack music|Synthesizer
8730,N_nOt71z0to,25.0,35.0,"/m/04rlf,/m/07rwj3x,/m/09x0r",3,Music|Whoop|Speech
8731,NaGQ9VI5mwg,110.0,120.0,"/m/04rlf,/m/09x0r,/t/dd00121",3,Music|Speech|Boing
8732,NaGTvAwqJVc,80.0,90.0,"/m/01g50p,/m/0284vy3,/m/04zmvq,/m/06d_3,/m/07jdr,/m/07rwm0c",6,"Railroad car, train wagon|Train horn|Train whistle|Rail transport|Train|Clickety-clack"
8733,NaJa6pVOr5I,30.0,40.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp",3,Fowl|Honk|Goose
8734,NarI-T3drm0,60.0,70.0,"/m/09x0r,/m/0lyf6",2,Speech|Breathing
8735,NaxkVOsjU9M,80.0,90.0,/m/07pbtc8,1,"Walk, footsteps"
8736,Nb-SgjB2Vy4,110.0,120.0,"/m/02x984l,/t/dd00125",2,"Mechanical fan|Inside, small room"
8737,NbBM82N1Xos,290.0,300.0,"/m/04rlf,/m/0jtg0",2,Music|Sitar
8738,NbK4CFuAnaQ,30.0,40.0,/m/081rb,1,Writing
8739,NbmAs1pFQM0,28.0,38.0,"/m/04fq5q,/m/09x0r",2,Foghorn|Speech
8740,NboCft3LZAg,140.0,150.0,"/m/01kcd,/m/06ncr",2,Brass instrument|Saxophone
8741,Nc--o6A-E8o,0.0,10.0,"/m/07qyrcz,/m/09x0r",2,Plop|Speech
8742,Nc8H63y3i0o,0.0,7.0,/m/07s12q4,1,Crunch
8743,NcIR-UiXJI0,30.0,40.0,"/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t",4,"Fowl|Crowing, cock-a-doodle-doo|Cluck|Chicken, rooster"
8744,NcIt4xNctkA,50.0,60.0,"/m/07st88b,/m/09ld4",2,Croak|Frog
8745,NcPJaZwMrG8,200.0,210.0,/m/05_wcq,1,"Bird flight, flapping wings"
8746,NcQyU0QWPWo,30.0,40.0,"/m/06bz3,/m/07szfh9",2,Radio|Cacophony
8747,NcRkQT2tP7s,40.0,50.0,/m/07sq110,1,Belly laugh
8748,NcZy_lSYJZs,50.0,60.0,/m/06hps,1,"Rodents, rats, mice"
8749,Ncdv7wCGgYE,30.0,40.0,/m/0d31p,1,Vacuum cleaner
8750,NdVzJQfXxDc,50.0,60.0,"/m/03qtwd,/m/04gy_2,/m/053hz1",3,Crowd|Battle cry|Cheering
8751,NdaJDj4j7OY,160.0,170.0,"/m/07ppn3j,/m/09x0r",2,Sniff|Speech
8752,NdbgG4EqKZc,10.0,20.0,"/m/04rlf,/m/07rn7sz,/m/09x0r",3,Music|Shatter|Speech
8753,NdiSW-p2I0c,30.0,40.0,"/m/02sgy,/m/04rlf,/m/06by7,/m/0b_fwt,/m/0dl5d",5,Electric guitar|Music|Rock music|Electronic tuner|Progressive rock
8754,NdqUfmbcPBc,0.0,10.0,"/m/04cvmfc,/m/04rlf,/m/09x0r",3,Roar|Music|Speech
8755,NdsDw0ssjxE,0.0,10.0,"/m/07pjjrj,/m/07rdhzs",2,"Smash, crash|Whack, thwack"
8756,NeMJXMSkA7g,30.0,40.0,"/m/01jg02,/m/07p_0gm",2,"Heart sounds, heartbeat|Throbbing"
8757,NePge9UlIzw,390.0,400.0,"/m/01d380,/m/07k1x,/m/0_ksk",3,Drill|Tools|Power tool
8758,NeXdn9yUhOw,410.0,420.0,/m/0l156b,1,Steelpan
8759,Nep_3Y81E_w,30.0,40.0,"/m/04rlf,/m/05rwpb,/m/06by7,/m/0dl5d",4,Music|Independent music|Rock music|Progressive rock
8760,NfAglgCrwKw,170.0,180.0,/m/06hps,1,"Rodents, rats, mice"
8761,NfG4xRc_w2c,10.0,20.0,"/m/0939n_,/m/09x0r",2,Gargling|Speech
8762,NfOHjeI-Bns,210.0,220.0,"/m/01bns_,/m/0d8_n",2,Zither|Pizzicato
8763,NfSea2VFxJc,0.0,6.0,/m/03wwcy,1,Doorbell
8764,NfkLGSA_wFA,0.0,4.0,/m/07qb_dv,1,Scratch
8765,NgBE9eFXXxA,0.0,10.0,"/m/01x3z,/m/046dlr,/m/07pp_mv,/m/07qjznt",4,Clock|Alarm clock|Alarm|Tick
8766,NgCb15bD3eo,0.0,7.0,"/m/03qjg,/m/085jw",2,"Harmonica|Wind instrument, woodwind instrument"
8767,NgJ7yS3_Ats,30.0,40.0,/m/01h8n0,1,Conversation
8768,NgUOPE0Xze8,320.0,330.0,"/m/01280g,/m/04rlf,/m/09x0r,/m/0jbk",4,Wild animals|Music|Speech|Animal
8769,NgclLk98P3E,30.0,40.0,"/m/01y3hg,/m/0c3f7m",2,"Smoke detector, smoke alarm|Fire alarm"
8770,NgtSULTHItU,1.0,11.0,/m/07pjjrj,1,"Smash, crash"
8771,NgyeHliItww,0.0,10.0,"/m/0llzx,/t/dd00065",2,Sewing machine|Light engine (high frequency)
8772,Nh0zABnSK6E,17.0,27.0,"/m/015p6,/m/020bb7,/m/05_wcq",3,"Bird|Bird vocalization, bird call, bird song|Bird flight, flapping wings"
8773,NhUTaGJcnBA,60.0,70.0,"/m/01z47d,/m/04rlf,/m/09x0r,/t/dd00125",4,"Busy signal|Music|Speech|Inside, small room"
8774,NhVkzcCL0SA,30.0,40.0,"/m/04rlf,/m/0ggq0m",2,Music|Classical music
8775,NiG2MdjbtDY,30.0,40.0,"/m/04rlf,/m/07gxw,/m/07q4ntr,/m/08cyft",4,Music|Techno|Bellow|Electronic dance music
8776,Nip5g2EGPl0,30.0,40.0,"/m/04rlf,/m/06j64v,/m/0dq0md",3,Music|Middle Eastern music|Music of Bollywood
8777,NjD6gok-Fsc,250.0,260.0,/m/07q0yl5,1,Snort
8778,NjFkfmusEbM,140.0,150.0,"/m/01kcd,/m/06ncr",2,Brass instrument|Saxophone
8779,NjIBZKo4jUc,70.0,80.0,"/m/0130jx,/m/02jz0l,/m/0838f",3,"Sink (filling or washing)|Water tap, faucet|Water"
8780,NjS0d-qyOSM,0.0,10.0,"/m/068hy,/m/07mzm6",2,"Domestic animals, pets|Wheeze"
8781,NjZx458Y22Q,30.0,40.0,"/m/07qjznt,/m/09x0r",2,Tick|Speech
8782,NjazulpHxNY,20.0,30.0,"/m/01b_21,/m/01yrx,/m/068hy,/m/0jbk",4,"Cough|Cat|Domestic animals, pets|Animal"
8783,Njo2p0dLC6U,30.0,40.0,"/m/07qv_x_,/m/09x0r",2,Shuffle|Speech
8784,Nk12aWPuElA,40.0,50.0,"/m/04rlf,/m/05r5wn,/m/09x0r",3,Music|Rattle (instrument)|Speech
8785,NkkwrkMLUzQ,350.0,360.0,/m/01g90h,1,Stomach rumble
8786,NkxNEsSQdwQ,40.0,50.0,"/m/01v_m0,/m/0hdsk",2,Sine wave|Chirp tone
8787,NlCfScKw_Mk,30.0,40.0,"/m/04rlf,/m/0l14qv",2,Music|Synthesizer
8788,Nlaxco_z_YQ,30.0,40.0,"/m/01y3hg,/m/07pp_mv,/m/09x0r",3,"Smoke detector, smoke alarm|Alarm|Speech"
8789,Nluf6HIYXXQ,30.0,40.0,"/m/01z5f,/m/07qf0zm,/m/0jbk",3,"Canidae, dogs, wolves|Howl|Animal"
8790,NmMJgUo19Gk,460.0,470.0,"/m/0342h,/m/04rlf,/m/04szw,/m/05w3f",4,Guitar|Music|Musical instrument|Psychedelic rock
8791,NmauYtUHbyY,140.0,150.0,/m/08j51y,1,"Dental drill, dentist's drill"
8792,NmjotvipT-w,10.0,20.0,"/m/06mb1,/m/07r10fb",2,Rain|Raindrop
8793,NmrgtUxMLCI,30.0,40.0,"/m/025rv6n,/m/07st89h,/m/09b5t",3,"Fowl|Cluck|Chicken, rooster"
8794,Nms2A0wi0vU,20.0,30.0,"/m/04rlf,/m/07p78v5,/t/dd00125",3,"Music|Zing|Inside, small room"
8795,NmvQNiQZ28U,30.0,40.0,"/m/019jd,/m/056ks2",2,"Boat, Water vehicle|Rowboat, canoe, kayak"
8796,NmwmOY6iBFg,30.0,40.0,"/m/01hgjl,/m/01v1d8,/m/04rlf,/m/07qb_dv",4,Scratching (performance technique)|Sampler|Music|Scratch
8797,NmwtV1bOPkI,30.0,40.0,/m/0dl9sf8,1,Throat clearing
8798,Nn0Gsg83RyM,70.0,80.0,"/m/012f08,/m/04gxbd,/m/07yv9,/m/0k4j",4,"Motor vehicle (road)|Power windows, electric windows|Vehicle|Car"
8799,NnlizeHSQWE,40.0,50.0,/m/07p_0gm,1,Throbbing
8800,NnrKbNzRNhY,230.0,240.0,"/m/04cvmfc,/m/0cdnk,/m/0jbk,/t/dd00129",4,"Roar|Roaring cats (lions, tigers)|Animal|Outside, rural or natural"
8801,No4Bi6mG1J8,70.0,80.0,"/m/04rlf,/m/07s8j8t",2,Music|Roll
8802,NoJloJ74Fwo,50.0,60.0,"/m/07p6mqd,/t/dd00128",2,"Slosh|Outside, urban or manmade"
8803,NoS_7g-_nN0,10.0,20.0,/m/0gy1t2s,1,Bicycle bell
8804,NoWBrVkUVJ8,100.0,110.0,"/m/04rlf,/m/07qyrcz",2,Music|Plop
8805,Nop0drTCWAU,40.0,50.0,"/m/01jg1z,/m/04rlf",2,Heart murmur|Music
8806,NopjUToG_8Q,40.0,50.0,"/m/0cj0r,/t/dd00129",2,"Pink noise|Outside, rural or natural"
8807,NouxIkaUjNA,60.0,70.0,"/m/013y1f,/m/03gvt",2,Organ|Hammond organ
8808,Np8Q98ZnJ5U,0.0,10.0,/m/028v0c,1,Silence
8809,NpBQ1NpljTQ,410.0,420.0,"/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr",4,"Subway, metro, underground|Railroad car, train wagon|Rail transport|Train"
8810,NpBpCvW0Rus,60.0,70.0,/m/02g901,1,"Electric shaver, electric razor"
8811,NpGTa9fRvUU,30.0,40.0,"/m/01yg9g,/m/07yv9,/m/09x0r,/t/dd00067",4,Lawn mower|Vehicle|Speech|Heavy engine (low frequency)
8812,NpIjBHweJ50,30.0,40.0,/m/01jg1z,1,Heart murmur
8813,NpYbE-ijsRQ,170.0,180.0,"/m/07q0yl5,/m/09x0r",2,Snort|Speech
8814,NqDxpJ2uR_8,0.0,10.0,"/m/04rlf,/m/0cj0r",2,Music|Pink noise
8815,NqJNplMxgfs,100.0,110.0,"/m/025td0t,/m/03r5q_,/m/04rlf,/m/05fw6t",4,Background music|Jingle (music)|Music|Music for children
8816,NqRSGbCjaHo,410.0,420.0,"/m/07hvw1,/m/09x0r,/m/0k4j,/t/dd00128",4,"Field recording|Speech|Car|Outside, urban or manmade"
8817,Nqb7nw58q08,30.0,40.0,"/m/01glhc,/m/02sgy,/m/0342h,/m/04rlf,/m/05w3f,/m/0dl5d",6,Tapping (guitar technique)|Electric guitar|Guitar|Music|Psychedelic rock|Progressive rock
8818,NqiuO8Ubwx0,30.0,40.0,"/m/07qv_x_,/m/09x0r",2,Shuffle|Speech
8819,NqzZbJJl3E4,30.0,40.0,"/m/02rhddq,/m/07pb8fc,/m/07r04,/m/09x0r",4,Reversing beeps|Idling|Truck|Speech
8820,NrR1wmCpqAk,12.0,22.0,"/m/0199g,/m/07yv9",2,Bicycle|Vehicle
8821,Ns-iXXKmzzU,30.0,40.0,"/m/04rlf,/t/dd00003",2,Music|Male singing
8822,Ns0Bn5YFV40,230.0,240.0,"/m/05rj2,/m/09x0r",2,Shuffling cards|Speech
8823,Ns7SFxyWx64,30.0,40.0,/m/07pjjrj,1,"Smash, crash"
8824,NsYVaRI6rXg,30.0,40.0,"/m/028sqc,/m/04rlf,/m/064t9",3,Music of Asia|Music|Pop music
8825,NscEzVkj0E4,30.0,40.0,/m/07qwdck,1,Ping
8826,Nsjm00Bwebo,140.0,150.0,"/m/015p6,/m/068hy,/m/07sx8x_",3,"Bird|Domestic animals, pets|Squawk"
8827,NsrEsRLuJUA,0.0,10.0,/m/03p19w,1,Jackhammer
8828,NstpPlrXlZI,0.0,10.0,/m/05rj2,1,Shuffling cards
8829,Nt0U-CXK6O0,50.0,60.0,"/m/015lz1,/m/01swy6,/m/04rlf",3,Singing|Yodeling|Music
8830,NtM3gudMBCQ,10.0,20.0,"/m/026t6,/m/02hnl,/m/04rlf,/m/04szw,/m/0bm02,/m/0l14md,/m/0l156b",7,Drum|Drum kit|Music|Musical instrument|Bass drum|Percussion|Steelpan
8831,NtRPYpklhiA,30.0,40.0,"/m/07r_80w,/m/09d5_",2,Hoot|Owl
8832,NtUIDmiz7pM,30.0,40.0,/m/07qjznl,1,Tick-tock
8833,NtlnhSzHhss,30.0,40.0,"/m/019jd,/m/02rlv9,/m/03m9d0z",3,"Boat, Water vehicle|Motorboat, speedboat|Wind"
8834,Ntn6YvZM3kA,0.0,10.0,"/m/03qc9zr,/m/04rlf,/m/07c52",3,Screaming|Music|Television
8835,Ntwizki4GIs,70.0,80.0,"/m/07qw_06,/m/0c1dj",2,"Wail, moan|Sound effect"
8836,Nu3FDWEW6Xk,80.0,90.0,"/m/02jz0l,/m/04rlf,/m/07p7b8y,/m/09x0r,/t/dd00125",5,"Water tap, faucet|Music|Fill (with liquid)|Speech|Inside, small room"
8837,Nu7zTZ5YMpU,410.0,420.0,"/m/02p01q,/m/07pdjhy",2,Filing (rasp)|Rub
8838,NuD6d2B3QvA,550.0,560.0,"/m/01z5f,/m/05tny_,/m/0ghcn6,/t/dd00125",4,"Canidae, dogs, wolves|Bark|Growling|Inside, small room"
8839,NuN-ug3dIkw,30.0,40.0,"/m/026z9,/m/04rlf",2,Disco|Music
8840,NuO2TrjfJtw,270.0,280.0,/m/032n05,1,Whale vocalization
8841,NucEQp6_pEc,30.0,40.0,"/m/04rlf,/m/07c52,/m/09x0r",3,Music|Television|Speech
8842,Nuks8XFdGMk,30.0,40.0,"/m/04rlf,/t/dd00037",2,Music|Scary music
8843,NuvgBjmUW1g,140.0,150.0,"/m/068hy,/m/09x0r,/m/0bt9lr,/m/0ghcn6,/m/0jbk,/t/dd00125",6,"Domestic animals, pets|Speech|Dog|Growling|Animal|Inside, small room"
8844,NvArhDtBvcg,30.0,40.0,"/m/0hdsk,/m/0l14t7",2,Chirp tone|Singing bowl
8845,Nvq8m61BgQs,60.0,70.0,"/m/04rlf,/m/07pt_g0",2,Music|Pulse
8846,NvzT72qSSIE,30.0,40.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092",6,"Boat, Water vehicle|Waves, surf|Wind|Ocean|Sailboat, sailing ship|Wind noise (microphone)"
8847,NwA9JSlK_lM,30.0,40.0,"/m/018j2,/m/02p0sh1,/m/04rlf,/m/0gg8l",4,Banjo|Traditional music|Music|Bluegrass
8848,NwBREzh6M_I,50.0,60.0,"/m/0642b4,/m/0fqfqc",2,Cupboard open or close|Drawer open or close
8849,NwGcF_Ud-ig,0.0,10.0,"/m/02mk9,/m/04_sv,/m/07yv9,/t/dd00066,/t/dd00130",5,Engine|Motorcycle|Vehicle|Medium engine (mid frequency)|Engine starting
8850,NwREgNFG35s,10.0,20.0,"/m/01v_m0,/m/0hdsk",2,Sine wave|Chirp tone
8851,NwUJe24OxC8,160.0,170.0,"/m/015lz1,/m/04rlf,/t/dd00034",3,Singing|Music|Tender music
8852,NwWdqtapeqM,230.0,240.0,"/m/04rlf,/m/09x0r,/m/0c2wf",3,Music|Speech|Typewriter
8853,NwfEO8cjSK0,30.0,40.0,"/m/04rlf,/m/04szw,/m/0cfdd,/m/0l14gg,/m/0l14qv",5,Music|Musical instrument|Drum machine|Soundtrack music|Synthesizer
8854,NwnRRSePe2I,10.0,20.0,"/m/07qs1cx,/m/09x0r,/m/0dv5r",3,Crack|Speech|Camera
8855,NxHHCNeQCX8,0.0,10.0,"/m/03kmc9,/m/0dgbq",2,Siren|Civil defense siren
8856,NxP9CfxfJxg,30.0,40.0,"/m/015p6,/m/01rd7k,/m/020bb7,/m/025rv6n,/m/07pggtn,/m/07svc2k",6,"Bird|Turkey|Bird vocalization, bird call, bird song|Fowl|Chirp, tweet|Gobble"
8857,NxdQtpceXaI,30.0,40.0,"/m/04rlf,/m/05r6t,/m/05w3f,/m/06by7,/m/07qsvvw",5,"Music|Punk rock|Psychedelic rock|Rock music|Burst, pop"
8858,NxpnW_IdkSY,480.0,490.0,"/m/0326g,/m/04rlf",2,Flamenco|Music
8859,Ny2baXOZ-TU,540.0,550.0,"/m/07p6mqd,/m/09x0r,/t/dd00129",3,"Slosh|Speech|Outside, rural or natural"
8860,Ny8-G8EoWOw,10.0,20.0,"/m/04rlf,/m/09x0r,/m/0l15bq",3,Music|Speech|Clapping
